family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,zne_noise_scale,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q3_q4,IIIXXIII,IIIXXIII,5,3,0.07486979166666667,0.0028378248330342927,0.07193528526705951,0.002949538224894133,-0.0006620510990948886,0.07553184276576155,0.07553184276576155,0.0725973363661544,0.0725973363661544
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q3_q4,IIIYYIII,IIIYYIII,1,3,0.020182291666666668,0.016197728261230115,0.021043562377515927,0.017283220125483237,-0.0006620510990948615,0.02084434276576153,0.02084434276576153,0.021705613476610788,0.021705613476610788
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q3_q4,IIIYYIII,IIIYYIII,3,3,-0.006510416666666667,0.012971913310658383,-0.007777396188354043,0.013390565852796802,-0.0006620510990948615,-0.005848365567571805,0.005848365567571805,-0.007115345089259182,0.007115345089259182
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q3_q4,IIIYYIII,IIIYYIII,5,3,-0.01953125,0.004510548978043952,-0.021267733749240594,0.00492545467908061,-0.0006620510990948615,-0.01886919890090514,0.01886919890090514,-0.020605682650145733,0.020605682650145733
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q0_q1,XXIIIIII,XXIIIIII,1,3,-0.040364583333333336,0.010717498459084849,-0.01823969044323691,0.013761411970963146,-7.449234594829809e-18,-0.04036458333333333,0.04036458333333333,-0.0182396904432369,0.0182396904432369
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q0_q1,XXIIIIII,XXIIIIII,3,3,-0.037109375,0.007394411908594106,-0.013163495888426986,0.01963906738858725,-7.449234594829809e-18,-0.03710937499999999,0.03710937499999999,-0.013163495888426979,0.013163495888426979
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q0_q1,XXIIIIII,XXIIIIII,5,3,-0.027994791666666668,0.013917681202104135,0.0013852612705231825,0.012603617458689868,-7.449234594829809e-18,-0.02799479166666666,0.02799479166666666,0.0013852612705231898,0.0013852612705231898
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q0_q1,YYIIIIII,YYIIIIII,1,3,-0.0390625,0.015502449088269086,0.14230930784472007,0.029276252600984834,7.449234594829809e-18,-0.03906250000000001,0.03906250000000001,0.14230930784472007,0.14230930784472007
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q0_q1,YYIIIIII,YYIIIIII,3,3,-0.047526041666666664,0.008538331411851563,0.15835745957327046,0.019979756193654604,7.449234594829809e-18,-0.04752604166666667,0.04752604166666667,0.15835745957327046,0.15835745957327046
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q0_q1,YYIIIIII,YYIIIIII,5,3,-0.03515625,0.01863162502767472,0.14760337030311638,0.0253633956416851,7.449234594829809e-18,-0.03515625000000001,0.03515625000000001,0.14760337030311638,0.14760337030311638
fim_pair,fim_lambda4_feedback,00000011,4,4.0,XX_q6_q7,IIIIIIXX,IIIIIIXX,1,3,0.014322916666666666,0.012162462039237895,0.030017776013592543,0.00945874483764924,-0.024419970518226395,0.03874288718489306,0.03874288718489306,0.05443774653181894,0.05443774653181894
fim_pair,fim_lambda4_feedback,00000011,4,4.0,XX_q6_q7,IIIIIIXX,IIIIIIXX,3,3,0.007161458333333333,0.016039954420253803,0.017504596900147357,0.0031617904526730256,-0.024419970518226395,0.03158142885155973,0.03158142885155973,0.04192456741837375,0.04192456741837375
fim_pair,fim_lambda4_feedback,00000011,4,4.0,XX_q6_q7,IIIIIIXX,IIIIIIXX,5,3,0.013671875,0.008513474499102879,0.04211894816870688,0.023066518257107867,-0.024419970518226395,0.03809184551822639,0.03809184551822639,0.06653891868693328,0.06653891868693328
fim_pair,fim_lambda4_feedback,00000011,4,4.0,YY_q6_q7,IIIIIIYY,IIIIIIYY,1,3,0.018880208333333332,0.020955048098217556,-0.01784312307113492,0.018351695196871905,-0.024419970518226357,0.04330017885155969,0.04330017885155969,0.006576847447091437,0.006576847447091437
fim_pair,fim_lambda4_feedback,00000011,4,4.0,YY_q6_q7,IIIIIIYY,IIIIIIYY,3,3,0.057942708333333336,0.025147406140401,-0.0015622511644929496,0.019256694769757464,-0.024419970518226357,0.08236267885155969,0.08236267885155969,0.022857719353733406,0.022857719353733406
fim_pair,fim_lambda4_feedback,00000011,4,4.0,YY_q6_q7,IIIIIIYY,IIIIIIYY,5,3,0.047526041666666664,0.0028378248330342927,-0.006675853445174802,0.016693164054296387,-0.024419970518226357,0.07194601218489302,0.07194601218489302,0.017744117073051555,0.017744117073051555
